Course code,Study Period,Academic Year,Teacher Id,Hours,Course Instance
1222,4.0,2022-2023,19790702-0038,120.0,I-199
1040,4.0,2022-2023,19630126-0001,240.0,I-200
1040,4.0,2022-2023,19781125-0031,120.0,I-200
1040,4.0,2022-2023,19901029-0071,140.0,I-200
1275,4.0,2022-2023,19690513-0015,260.0,I-201
1275,4.0,2022-2023,19790717-0045,120.0,I-201
1275,4.0,2022-2023,19930221-0139,120.0,I-201
1210,1.0,2022-2023,19690513-0015,280.0,I-202
1210,1.0,2022-2023,19790717-0045,120.0,I-202
1194,2.0,2022-2023,19611219-0014,240.0,I-203
1194,2.0,2022-2023,19780815-0047,120.0,I-203
1191,4.0,2022-2023,19610620-0006,240.0,I-204
1191,4.0,2022-2023,19790426-0049,140.0,I-204
1037,4.0,2022-2023,19600814-0002,280.0,I-205
1037,4.0,2022-2023,19750220-0037,120.0,I-205
1017,2.0,2022-2023,19580515-0017,280.0,I-206
1017,2.0,2022-2023,19780602-0035,140.0,I-206
1017,2.0,2022-2023,19900321-0080,120.0,I-206
1163,3.0,2023-2024,19590129-0004,240.0,I-207
1163,3.0,2023-2024,19771013-0040,140.0,I-207
1146,2.0,2023-2024,19680712-0028,240.0,I-208
1146,2.0,2023-2024,19750722-0060,100.0,I-208
1035,2.0,2023-2024,19590129-0004,280.0,I-209
1035,2.0,2023-2024,19750512-0043,140.0,I-209
1010,2.0,2023-2024,19570615-0011,280.0,I-210
1010,2.0,2023-2024,19770224-0058,120.0,I-210
1010,2.0,2023-2024,19930906-0110,120.0,I-210
1011,3.0,2023-2024,19690513-0015,260.0,I-211
1011,3.0,2023-2024,19780317-0052,100.0,I-211
1011,3.0,2023-2024,19900616-0124,120.0,I-211
1294,4.0,2023-2024,19630126-0001,240.0,I-212
1294,4.0,2023-2024,19761020-0044,100.0,I-212
1283,3.0,2023-2024,19570828-0008,240.0,I-213
1283,3.0,2023-2024,19780317-0052,100.0,I-213
1184,3.0,2023-2024,19580515-0017,280.0,I-214
1184,3.0,2023-2024,19790708-0041,140.0,I-214
1184,3.0,2023-2024,19930326-0132,100.0,I-214
1180,4.0,2023-2024,19630126-0001,280.0,I-215
1180,4.0,2023-2024,19780317-0052,140.0,I-215
1180,4.0,2023-2024,19911116-0069,100.0,I-215
1236,1.0,2013-2014,19610623-0005,280.0,I-216
1236,1.0,2013-2014,19750331-0036,100.0,I-216
1236,1.0,2013-2014,19920226-0075,140.0,I-216
1093,4.0,2013-2014,19580218-0007,280.0,I-217
1093,4.0,2013-2014,19781130-0054,100.0,I-217
1255,2.0,2013-2014,19650303-0019,260.0,I-218
1255,2.0,2013-2014,19790426-0049,140.0,I-218
1255,2.0,2013-2014,19900616-0124,100.0,I-218
1235,1.0,2013-2014,19561222-0030,240.0,I-219
1235,1.0,2013-2014,19750512-0043,100.0,I-219
1140,3.0,2013-2014,19610918-0027,260.0,I-220
1140,3.0,2013-2014,19751018-0039,120.0,I-220
1140,3.0,2013-2014,19920122-0065,100.0,I-220
1266,3.0,2013-2014,19610620-0006,280.0,I-221
1266,3.0,2013-2014,19750722-0060,140.0,I-221
1160,2.0,2013-2014,19580515-0017,260.0,I-222
1160,2.0,2013-2014,19750705-0033,120.0,I-222
1135,1.0,2013-2014,19640220-0029,280.0,I-223
1135,1.0,2013-2014,19790426-0049,120.0,I-223
1100,3.0,2013-2014,19690408-0009,260.0,I-224
1100,3.0,2013-2014,19790426-0049,140.0,I-224
1037,3.0,2013-2014,19690408-0009,260.0,I-225
1037,3.0,2013-2014,19790702-0038,120.0,I-225
1037,3.0,2013-2014,19900128-0095,140.0,I-225
1034,2.0,2013-2014,19580515-0017,280.0,I-226
1034,2.0,2013-2014,19750512-0043,140.0,I-226
1255,2.0,2014-2015,19560812-0016,240.0,I-227
1255,2.0,2014-2015,19771013-0040,100.0,I-227
1033,1.0,2014-2015,19560812-0016,280.0,I-228
1033,1.0,2014-2015,19790708-0041,100.0,I-228
1033,1.0,2014-2015,19900511-0134,100.0,I-228
1023,3.0,2014-2015,19611219-0014,280.0,I-229
1023,3.0,2014-2015,19781217-0053,120.0,I-229
1023,3.0,2014-2015,19921218-0101,100.0,I-229
1220,1.0,2014-2015,19660630-0020,280.0,I-230
1220,1.0,2014-2015,19790702-0038,120.0,I-230
1149,3.0,2014-2015,19600814-0002,280.0,I-231
1149,3.0,2014-2015,19770224-0058,100.0,I-231
1098,1.0,2014-2015,19611219-0014,280.0,I-232
1098,1.0,2014-2015,19760108-0050,120.0,I-232
1076,2.0,2014-2015,19620831-0024,260.0,I-233
1076,2.0,2014-2015,19760524-0046,100.0,I-233
1032,3.0,2014-2015,19560705-0025,240.0,I-234
1032,3.0,2014-2015,19750705-0033,140.0,I-234
1168,4.0,2015-2016,19570826-0012,240.0,I-235
1168,4.0,2015-2016,19790708-0041,140.0,I-235
1149,1.0,2015-2016,19600529-0021,240.0,I-236
1149,1.0,2015-2016,19780424-0057,140.0,I-236
1146,1.0,2015-2016,19660630-0020,240.0,I-237
1146,1.0,2015-2016,19750512-0043,100.0,I-237
1103,1.0,2015-2016,19611219-0014,240.0,I-238
1103,1.0,2015-2016,19750417-0051,140.0,I-238
1103,1.0,2015-2016,19910122-0077,120.0,I-238
1008,3.0,2015-2016,19600529-0021,280.0,I-239
1008,3.0,2015-2016,19781130-0054,120.0,I-239
1233,4.0,2015-2016,19600814-0002,280.0,I-240
1233,4.0,2015-2016,19770224-0058,120.0,I-240
1233,4.0,2015-2016,19900801-0130,100.0,I-240
1205,3.0,2015-2016,19690917-0022,280.0,I-241
1205,3.0,2015-2016,19760524-0046,120.0,I-241
1190,4.0,2015-2016,19600905-0003,240.0,I-242
1190,4.0,2015-2016,19780602-0035,120.0,I-242
1067,2.0,2015-2016,19560705-0025,260.0,I-243
1067,2.0,2015-2016,19780815-0047,120.0,I-243
1049,2.0,2015-2016,19690917-0022,260.0,I-244
1049,2.0,2015-2016,19790708-0041,120.0,I-244
1049,2.0,2015-2016,19921201-0094,100.0,I-244
1009,1.0,2015-2016,19580218-0007,280.0,I-245
1009,1.0,2015-2016,19781125-0031,140.0,I-245
1009,1.0,2015-2016,19900317-0083,100.0,I-245
1128,2.0,2016-2017,19690917-0022,260.0,I-246
1128,2.0,2016-2017,19750220-0037,140.0,I-246
1222,3.0,2016-2017,19620831-0024,280.0,I-247
1222,3.0,2016-2017,19790708-0041,140.0,I-247
1122,1.0,2016-2017,19620831-0024,240.0,I-248
1122,1.0,2016-2017,19761009-0055,100.0,I-248
1122,1.0,2016-2017,19931118-0062,140.0,I-248
1120,1.0,2016-2017,19690408-0009,240.0,I-249
1120,1.0,2016-2017,19750102-0059,120.0,I-249
1120,1.0,2016-2017,19900902-0114,120.0,I-249
1273,1.0,2016-2017,19620522-0023,240.0,I-250
1273,1.0,2016-2017,19750122-0056,100.0,I-250
1182,1.0,2016-2017,19560705-0025,240.0,I-251
1182,1.0,2016-2017,19760108-0050,120.0,I-251
1182,1.0,2016-2017,19921127-0120,140.0,I-251
1150,3.0,2016-2017,19610623-0005,260.0,I-252
1150,3.0,2016-2017,19771013-0040,100.0,I-252
1150,3.0,2016-2017,19920828-0070,120.0,I-252
1052,3.0,2016-2017,19611219-0014,280.0,I-253
1052,3.0,2016-2017,19750102-0059,100.0,I-253
1248,3.0,2017-2018,19580515-0017,260.0,I-254
1248,3.0,2017-2018,19780602-0035,140.0,I-254
1221,1.0,2017-2018,19630126-0001,240.0,I-255
1221,1.0,2017-2018,19780815-0047,100.0,I-255
1048,4.0,2017-2018,19560705-0025,240.0,I-256
1048,4.0,2017-2018,19790618-0048,120.0,I-256
1025,1.0,2017-2018,19610918-0027,260.0,I-257
1025,1.0,2017-2018,19750417-0051,120.0,I-257
1025,1.0,2017-2018,19920828-0070,120.0,I-257
1238,3.0,2017-2018,19690917-0022,240.0,I-258
1238,3.0,2017-2018,19780317-0052,140.0,I-258
1238,3.0,2017-2018,19920602-0073,100.0,I-258
1211,1.0,2017-2018,19640414-0013,280.0,I-259
1211,1.0,2017-2018,19781217-0053,100.0,I-259
1117,3.0,2017-2018,19630126-0001,280.0,I-260
1117,3.0,2017-2018,19790618-0048,140.0,I-260
1117,3.0,2017-2018,19920320-0121,140.0,I-260
1072,2.0,2017-2018,19610918-0027,260.0,I-261
1072,2.0,2017-2018,19761009-0055,120.0,I-261
1072,2.0,2017-2018,19930512-0117,140.0,I-261
1013,4.0,2018-2019,19620522-0023,280.0,I-262
1013,4.0,2018-2019,19750705-0033,120.0,I-262
1273,4.0,2018-2019,19560705-0025,240.0,I-263
1273,4.0,2018-2019,19790708-0041,120.0,I-263
1230,3.0,2018-2019,19580218-0007,260.0,I-264
1230,3.0,2018-2019,19761020-0044,120.0,I-264
1079,3.0,2018-2019,19560705-0025,260.0,I-265
1079,3.0,2018-2019,19790708-0041,100.0,I-265
1237,3.0,2018-2019,19660630-0020,240.0,I-266
1237,3.0,2018-2019,19761009-0055,140.0,I-266
1237,3.0,2018-2019,19921002-0129,140.0,I-266
1205,2.0,2018-2019,19600529-0021,280.0,I-267
1205,2.0,2018-2019,19750331-0036,120.0,I-267
1197,4.0,2018-2019,19690408-0009,240.0,I-268
1197,4.0,2018-2019,19750331-0036,120.0,I-268
1197,4.0,2018-2019,19920504-0093,140.0,I-268
1185,1.0,2018-2019,19690513-0015,240.0,I-269
1185,1.0,2018-2019,19761009-0055,140.0,I-269
1185,1.0,2018-2019,19901108-0087,100.0,I-269
1058,2.0,2018-2019,19600529-0021,240.0,I-270
1058,2.0,2018-2019,19771013-0040,120.0,I-270
1043,4.0,2018-2019,19690408-0009,240.0,I-271
1043,4.0,2018-2019,19750417-0051,120.0,I-271
1049,3.0,2019-2020,19580515-0017,240.0,I-272
1049,3.0,2019-2020,19770713-0042,140.0,I-272
1205,2.0,2019-2020,19620522-0023,240.0,I-273
1205,2.0,2019-2020,19751018-0039,140.0,I-273
1205,2.0,2019-2020,19900426-0089,140.0,I-273
1152,2.0,2019-2020,19570828-0008,260.0,I-274
1152,2.0,2019-2020,19750417-0051,140.0,I-274
1055,2.0,2019-2020,19620831-0024,240.0,I-275
1055,2.0,2019-2020,19790708-0041,120.0,I-275
1055,2.0,2019-2020,19911025-0091,120.0,I-275
1292,4.0,2019-2020,19570826-0012,280.0,I-276
1292,4.0,2019-2020,19761020-0044,100.0,I-276
1292,4.0,2019-2020,19901029-0071,120.0,I-276
1189,1.0,2019-2020,19560705-0025,240.0,I-277
1189,1.0,2019-2020,19761020-0044,100.0,I-277
1189,1.0,2019-2020,19920505-0115,100.0,I-277
1170,1.0,2019-2020,19620831-0024,240.0,I-278
1170,1.0,2019-2020,19751018-0039,140.0,I-278
1170,1.0,2019-2020,19920316-0107,140.0,I-278
1118,2.0,2019-2020,19660630-0020,260.0,I-279
1118,2.0,2019-2020,19780815-0047,140.0,I-279
1118,2.0,2019-2020,19900520-0063,120.0,I-279
1090,1.0,2019-2020,19560812-0016,260.0,I-280
1090,1.0,2019-2020,19751018-0039,120.0,I-280
1073,4.0,2019-2020,19610918-0027,280.0,I-281
1073,4.0,2019-2020,19780424-0057,100.0,I-281
1077,4.0,2020-2021,19680712-0028,240.0,I-282
1077,4.0,2020-2021,19780602-0035,120.0,I-282
1077,4.0,2020-2021,19921201-0094,120.0,I-282
1213,2.0,2020-2021,19630126-0001,260.0,I-283
1213,2.0,2020-2021,19750512-0043,120.0,I-283
1199,3.0,2020-2021,19610620-0006,260.0,I-284
1199,3.0,2020-2021,19750906-0032,120.0,I-284
1199,3.0,2020-2021,19920917-0109,140.0,I-284
1049,1.0,2020-2021,19590129-0004,280.0,I-285
1049,1.0,2020-2021,19771013-0040,140.0,I-285
1049,1.0,2020-2021,19931231-0099,100.0,I-285
1222,1.0,2020-2021,19640220-0029,240.0,I-286
1222,1.0,2020-2021,19780424-0057,100.0,I-286
1222,1.0,2020-2021,19930829-0082,140.0,I-286
1192,1.0,2020-2021,19570826-0012,240.0,I-287
1192,1.0,2020-2021,19750122-0056,120.0,I-287
1192,1.0,2020-2021,19900307-0105,100.0,I-287
1164,4.0,2020-2021,19630126-0001,240.0,I-288
1164,4.0,2020-2021,19780815-0047,100.0,I-288
1164,4.0,2020-2021,19900511-0134,140.0,I-288
1113,2.0,2020-2021,19611219-0014,260.0,I-289
1113,2.0,2020-2021,19790717-0045,100.0,I-289
1031,2.0,2020-2021,19620831-0024,260.0,I-290
1031,2.0,2020-2021,19761024-0034,140.0,I-290
1276,3.0,2021-2022,19590129-0004,280.0,I-291
1276,3.0,2021-2022,19761009-0055,120.0,I-291
1207,3.0,2021-2022,19600529-0021,280.0,I-292
1207,3.0,2021-2022,19750722-0060,120.0,I-292
1118,1.0,2021-2022,19570615-0011,280.0,I-293
1118,1.0,2021-2022,19790717-0045,120.0,I-293
1118,1.0,2021-2022,19900701-0138,140.0,I-293
1217,4.0,2021-2022,19690513-0015,260.0,I-294
1217,4.0,2021-2022,19790717-0045,120.0,I-294
1217,4.0,2021-2022,19900723-0126,120.0,I-294
1162,3.0,2021-2022,19560705-0025,260.0,I-295
1162,3.0,2021-2022,19760108-0050,120.0,I-295
1162,3.0,2021-2022,19931212-0079,140.0,I-295
1072,4.0,2021-2022,19680712-0028,280.0,I-296
1072,4.0,2021-2022,19780815-0047,140.0,I-296
1064,1.0,2021-2022,19620522-0023,280.0,I-297
1064,1.0,2021-2022,19750705-0033,140.0,I-297
1064,1.0,2021-2022,19910327-0096,120.0,I-297
1184,3.0,2022-2023,19680712-0028,260.0,I-298
1184,3.0,2022-2023,19750906-0032,120.0,I-298
1218,4.0,2022-2023,19580515-0017,260.0,I-299
1218,4.0,2022-2023,19771013-0040,100.0,I-299
1218,4.0,2022-2023,19930228-0086,100.0,I-299
1066,1.0,2022-2023,19570615-0011,260.0,I-300
1066,1.0,2022-2023,19781217-0053,100.0,I-300
1272,3.0,2022-2023,19601021-0018,260.0,I-301
1272,3.0,2022-2023,19781125-0031,120.0,I-301
1272,3.0,2022-2023,19931231-0099,140.0,I-301
1190,2.0,2022-2023,19600529-0021,240.0,I-302
1190,2.0,2022-2023,19781125-0031,140.0,I-302
1190,2.0,2022-2023,19910206-0081,100.0,I-302
1131,1.0,2022-2023,19640220-0029,280.0,I-303
1131,1.0,2022-2023,19750122-0056,120.0,I-303
1125,3.0,2022-2023,19680712-0028,260.0,I-304
1125,3.0,2022-2023,19760108-0050,140.0,I-304
1125,3.0,2022-2023,19900801-0130,140.0,I-304
1046,1.0,2022-2023,19620831-0024,260.0,I-305
1046,1.0,2022-2023,19750722-0060,100.0,I-305
1046,1.0,2022-2023,19910404-0102,120.0,I-305
1070,1.0,2023-2024,19650303-0019,280.0,I-306
1070,1.0,2023-2024,19790708-0041,100.0,I-306
1009,4.0,2023-2024,19570615-0011,260.0,I-307
1009,4.0,2023-2024,19790717-0045,140.0,I-307
1009,4.0,2023-2024,19910822-0122,100.0,I-307
1290,4.0,2023-2024,19560705-0025,240.0,I-308
1290,4.0,2023-2024,19790618-0048,100.0,I-308
1290,4.0,2023-2024,19900616-0124,100.0,I-308
1173,2.0,2023-2024,19620831-0024,260.0,I-309
1173,2.0,2023-2024,19790708-0041,120.0,I-309
1173,2.0,2023-2024,19900317-0083,100.0,I-309
1004,3.0,2023-2024,19600814-0002,240.0,I-310
1004,3.0,2023-2024,19790708-0041,100.0,I-310
1296,4.0,2023-2024,19610918-0027,240.0,I-311
1296,4.0,2023-2024,19770713-0042,140.0,I-311
1296,4.0,2023-2024,19930221-0139,100.0,I-311
1240,4.0,2023-2024,19590129-0004,240.0,I-312
1240,4.0,2023-2024,19790708-0041,140.0,I-312
1160,2.0,2023-2024,19560705-0025,240.0,I-313
1160,2.0,2023-2024,19780815-0047,140.0,I-313
1158,3.0,2023-2024,19680712-0028,240.0,I-314
1158,3.0,2023-2024,19790717-0045,140.0,I-314
1115,2.0,2023-2024,19600814-0002,240.0,I-315
1115,2.0,2023-2024,19750331-0036,140.0,I-315
1115,2.0,2023-2024,19900701-0138,140.0,I-315
1022,4.0,2023-2024,19690513-0015,260.0,I-316
1022,4.0,2023-2024,19781125-0031,120.0,I-316
1162,3.0,2013-2014,19620522-0023,260.0,I-317
1162,3.0,2013-2014,19761020-0044,120.0,I-317
1240,2.0,2013-2014,19580515-0017,280.0,I-318
1240,2.0,2013-2014,19760108-0050,140.0,I-318
1101,2.0,2013-2014,19590129-0004,240.0,I-319
1101,2.0,2013-2014,19790618-0048,140.0,I-319
1101,2.0,2013-2014,19911116-0069,140.0,I-319
1093,1.0,2013-2014,19600529-0021,280.0,I-320
1093,1.0,2013-2014,19780317-0052,100.0,I-320
1093,1.0,2013-2014,19900317-0083,100.0,I-320
1262,4.0,2013-2014,19560812-0016,240.0,I-321
1262,4.0,2013-2014,19790618-0048,120.0,I-321
1208,3.0,2013-2014,19650303-0019,260.0,I-322
1208,3.0,2013-2014,19761024-0034,100.0,I-322
1199,2.0,2013-2014,19570828-0008,260.0,I-323
1199,2.0,2013-2014,19780317-0052,140.0,I-323
1083,2.0,2013-2014,19601021-0018,240.0,I-324
1083,2.0,2013-2014,19780317-0052,120.0,I-324
1083,2.0,2013-2014,19900119-0104,120.0,I-324
1121,1.0,2014-2015,19660630-0020,240.0,I-325
1121,1.0,2014-2015,19781217-0053,140.0,I-325
1211,2.0,2014-2015,19570828-0008,240.0,I-326
1211,2.0,2014-2015,19760108-0050,120.0,I-326
1211,2.0,2014-2015,19900430-0112,120.0,I-326
1171,4.0,2014-2015,19580515-0017,280.0,I-327
1171,4.0,2014-2015,19761020-0044,120.0,I-327
1267,1.0,2014-2015,19620424-0026,240.0,I-328
1267,1.0,2014-2015,19790702-0038,140.0,I-328
1267,1.0,2014-2015,19900511-0134,100.0,I-328
1263,4.0,2014-2015,19580515-0017,260.0,I-329
1263,4.0,2014-2015,19750417-0051,120.0,I-329
1263,4.0,2014-2015,19910122-0077,100.0,I-329
1160,1.0,2014-2015,19620831-0024,240.0,I-330
1160,1.0,2014-2015,19750512-0043,140.0,I-330
1160,1.0,2014-2015,19910927-0128,100.0,I-330
1108,4.0,2014-2015,19660630-0020,240.0,I-331
1108,4.0,2014-2015,19780317-0052,100.0,I-331
1108,4.0,2014-2015,19900909-0123,120.0,I-331
1087,3.0,2014-2015,19570826-0012,280.0,I-332
1087,3.0,2014-2015,19790708-0041,100.0,I-332
1083,4.0,2014-2015,19611219-0014,260.0,I-333
1083,4.0,2014-2015,19760108-0050,120.0,I-333
1083,4.0,2014-2015,19910404-0102,100.0,I-333
1178,3.0,2015-2016,19570615-0011,280.0,I-334
1178,3.0,2015-2016,19790426-0049,140.0,I-334
1218,4.0,2015-2016,19610620-0006,260.0,I-335
1218,4.0,2015-2016,19750122-0056,100.0,I-335
1200,1.0,2015-2016,19600529-0021,240.0,I-336
1200,1.0,2015-2016,19790702-0038,100.0,I-336
1200,1.0,2015-2016,19910404-0102,140.0,I-336
1107,4.0,2015-2016,19600905-0003,260.0,I-337
1107,4.0,2015-2016,19781130-0054,100.0,I-337
1107,4.0,2015-2016,19900723-0126,140.0,I-337
1047,3.0,2015-2016,19580515-0017,240.0,I-338
1047,3.0,2015-2016,19790708-0041,120.0,I-338
1293,3.0,2015-2016,19561222-0030,280.0,I-339
1293,3.0,2015-2016,19750122-0056,120.0,I-339
1263,4.0,2015-2016,19610623-0005,280.0,I-340
1263,4.0,2015-2016,19750906-0032,100.0,I-340
1263,4.0,2015-2016,19910921-0136,100.0,I-340
1262,1.0,2015-2016,19561222-0030,240.0,I-341
1262,1.0,2015-2016,19750417-0051,140.0,I-341
1106,2.0,2015-2016,19680712-0028,260.0,I-342
1106,2.0,2015-2016,19780317-0052,120.0,I-342
1106,2.0,2015-2016,19910403-0103,120.0,I-342
1291,1.0,2016-2017,19690917-0022,260.0,I-343
1291,1.0,2016-2017,19780602-0035,100.0,I-343
1028,3.0,2016-2017,19640414-0013,260.0,I-344
1028,3.0,2016-2017,19750122-0056,100.0,I-344
1028,3.0,2016-2017,19921208-0097,120.0,I-344
1265,3.0,2016-2017,19560812-0016,280.0,I-345
1265,3.0,2016-2017,19790618-0048,100.0,I-345
1224,3.0,2016-2017,19570828-0008,240.0,I-346
1224,3.0,2016-2017,19751018-0039,120.0,I-346
1224,3.0,2016-2017,19920828-0070,100.0,I-346
1209,3.0,2016-2017,19600529-0021,240.0,I-347
1209,3.0,2016-2017,19770224-0058,140.0,I-347
1059,2.0,2016-2017,19570615-0011,280.0,I-348
1059,2.0,2016-2017,19780317-0052,120.0,I-348
1283,2.0,2016-2017,19640414-0013,240.0,I-349
1283,2.0,2016-2017,19760524-0046,120.0,I-349
1258,3.0,2016-2017,19650303-0019,260.0,I-350
1258,3.0,2016-2017,19780317-0052,120.0,I-350
1258,3.0,2016-2017,19920316-0107,120.0,I-350
1115,1.0,2016-2017,19611219-0014,260.0,I-351
1115,1.0,2016-2017,19750417-0051,100.0,I-351
1031,4.0,2016-2017,19610620-0006,240.0,I-352
1031,4.0,2016-2017,19760524-0046,120.0,I-352
1031,4.0,2016-2017,19930919-0137,140.0,I-352
1295,3.0,2017-2018,19600905-0003,280.0,I-353
1295,3.0,2017-2018,19790426-0049,140.0,I-353
1295,3.0,2017-2018,19900307-0105,100.0,I-353
1031,4.0,2017-2018,19690513-0015,280.0,I-354
1031,4.0,2017-2018,19780815-0047,140.0,I-354
1031,4.0,2017-2018,19930508-0061,100.0,I-354
1297,1.0,2017-2018,19611219-0014,240.0,I-355
1297,1.0,2017-2018,19750705-0033,120.0,I-355
1297,1.0,2017-2018,19930906-0110,120.0,I-355
1271,1.0,2017-2018,19570615-0011,280.0,I-356
1271,1.0,2017-2018,19761020-0044,140.0,I-356
1271,1.0,2017-2018,19910122-0077,120.0,I-356
1084,3.0,2017-2018,19570615-0011,280.0,I-357
1084,3.0,2017-2018,19750705-0033,100.0,I-357
1084,3.0,2017-2018,19900201-0074,140.0,I-357
1253,4.0,2017-2018,19560612-0010,260.0,I-358
1253,4.0,2017-2018,19750906-0032,140.0,I-358
1253,4.0,2017-2018,19900701-0138,100.0,I-358
1166,2.0,2017-2018,19660630-0020,280.0,I-359
1166,2.0,2017-2018,19780815-0047,120.0,I-359
1155,2.0,2017-2018,19601021-0018,280.0,I-360
1155,2.0,2017-2018,19750417-0051,120.0,I-360
1088,2.0,2017-2018,19561222-0030,240.0,I-361
1088,2.0,2017-2018,19760108-0050,140.0,I-361
1077,2.0,2017-2018,19590129-0004,260.0,I-362
1077,2.0,2017-2018,19761024-0034,120.0,I-362
1077,2.0,2017-2018,19910820-0078,140.0,I-362
1104,4.0,2018-2019,19610623-0005,240.0,I-363
1104,4.0,2018-2019,19790618-0048,120.0,I-363
1104,4.0,2018-2019,19900430-0112,120.0,I-363
1040,2.0,2018-2019,19680712-0028,260.0,I-364
1040,2.0,2018-2019,19790702-0038,100.0,I-364
1040,2.0,2018-2019,19910421-0067,120.0,I-364
1256,2.0,2018-2019,19600529-0021,260.0,I-365
1256,2.0,2018-2019,19750220-0037,140.0,I-365
1233,3.0,2018-2019,19620522-0023,260.0,I-366
1233,3.0,2018-2019,19750417-0051,100.0,I-366
1184,4.0,2018-2019,19640220-0029,260.0,I-367
1184,4.0,2018-2019,19750122-0056,120.0,I-367
1184,4.0,2018-2019,19920504-0093,140.0,I-367
1253,1.0,2018-2019,19600905-0003,240.0,I-368
1253,1.0,2018-2019,19790426-0049,120.0,I-368
1253,1.0,2018-2019,19901219-0125,140.0,I-368
1189,3.0,2018-2019,19610623-0005,240.0,I-369
1189,3.0,2018-2019,19750705-0033,140.0,I-369
1189,3.0,2018-2019,19930919-0137,140.0,I-369
1092,2.0,2018-2019,19600905-0003,260.0,I-370
1092,2.0,2018-2019,19781130-0054,100.0,I-370
1092,2.0,2018-2019,19930508-0061,120.0,I-370
1015,1.0,2018-2019,19650303-0019,240.0,I-371
1015,1.0,2018-2019,19750102-0059,140.0,I-371
1015,1.0,2018-2019,19901029-0071,100.0,I-371
1006,4.0,2018-2019,19690917-0022,240.0,I-372
1006,4.0,2018-2019,19750122-0056,140.0,I-372
1224,3.0,2019-2020,19610620-0006,280.0,I-373
1224,3.0,2019-2020,19780317-0052,140.0,I-373
1193,4.0,2019-2020,19630126-0001,280.0,I-374
1193,4.0,2019-2020,19760108-0050,140.0,I-374
1193,4.0,2019-2020,19910404-0102,120.0,I-374
1142,2.0,2019-2020,19610623-0005,280.0,I-375
1142,2.0,2019-2020,19761009-0055,100.0,I-375
1022,2.0,2019-2020,19610918-0027,240.0,I-376
1022,2.0,2019-2020,19780602-0035,100.0,I-376
1289,1.0,2019-2020,19660630-0020,280.0,I-377
1289,1.0,2019-2020,19761009-0055,140.0,I-377
1274,1.0,2019-2020,19560612-0010,240.0,I-378
1274,1.0,2019-2020,19781217-0053,100.0,I-378
1274,1.0,2019-2020,19900307-0105,140.0,I-378
1152,3.0,2019-2020,19560705-0025,260.0,I-379
1152,3.0,2019-2020,19790702-0038,120.0,I-379
1152,3.0,2019-2020,19920505-0115,140.0,I-379
1145,2.0,2019-2020,19650303-0019,260.0,I-380
1145,2.0,2019-2020,19760108-0050,140.0,I-380
1136,4.0,2019-2020,19590129-0004,260.0,I-381
1136,4.0,2019-2020,19790618-0048,120.0,I-381
1127,2.0,2019-2020,19650303-0019,260.0,I-382
1127,2.0,2019-2020,19781217-0053,140.0,I-382
1127,2.0,2019-2020,19900307-0105,120.0,I-382
1218,4.0,2020-2021,19570615-0011,260.0,I-383
1218,4.0,2020-2021,19750722-0060,100.0,I-383
1186,4.0,2020-2021,19600814-0002,280.0,I-384
1186,4.0,2020-2021,19750331-0036,120.0,I-384
1186,4.0,2020-2021,19900909-0123,120.0,I-384
1228,4.0,2020-2021,19640220-0029,280.0,I-385
1228,4.0,2020-2021,19781130-0054,140.0,I-385
1228,4.0,2020-2021,19900520-0063,140.0,I-385
1151,3.0,2020-2021,19640414-0013,280.0,I-386
1151,3.0,2020-2021,19750722-0060,100.0,I-386
1109,3.0,2020-2021,19690917-0022,280.0,I-387
1109,3.0,2020-2021,19770224-0058,120.0,I-387
1094,3.0,2020-2021,19690917-0022,260.0,I-388
1094,3.0,2020-2021,19780815-0047,100.0,I-388
1264,4.0,2020-2021,19610918-0027,240.0,I-389
1264,4.0,2020-2021,19750331-0036,140.0,I-389
1264,4.0,2020-2021,19920122-0065,120.0,I-389
1137,1.0,2020-2021,19570615-0011,260.0,I-390
1137,1.0,2020-2021,19781217-0053,120.0,I-390
1105,3.0,2020-2021,19600529-0021,260.0,I-391
1105,3.0,2020-2021,19761009-0055,120.0,I-391
1105,3.0,2020-2021,19910820-0078,100.0,I-391
1063,2.0,2020-2021,19570826-0012,280.0,I-392
1063,2.0,2020-2021,19781125-0031,100.0,I-392
1063,2.0,2020-2021,19920826-0088,100.0,I-392
1047,1.0,2020-2021,19620522-0023,260.0,I-393
1047,1.0,2020-2021,19750722-0060,100.0,I-393
1047,1.0,2020-2021,19900520-0063,100.0,I-393
1045,3.0,2020-2021,19690513-0015,260.0,I-394
1045,3.0,2020-2021,19750122-0056,140.0,I-394
